"File name","Dimensions","Model","Lens","Shutter speed","Aperture","ISO","Focal length","Date Original","Keywords",
"211215-6143.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","25 mm","12/15/21 9:34:36 PM","TLS - Time Lines",
"211215-6144.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","33 mm","12/15/21 9:34:37 PM","TLS - Time Lines",
"211215-6145.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:34:39 PM","TLS - Time Lines",
"211215-6146.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","18 mm","12/15/21 9:34:39 PM","TLS - Time Lines",
"211215-6147.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","21 mm","12/15/21 9:34:39 PM","TLS - Time Lines",
"211215-6148.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","33 mm","12/15/21 9:34:39 PM","TLS - Time Lines",
"211215-6149.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","21 mm","12/15/21 9:34:40 PM","TLS - Time Lines",
"211215-6150.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","34 mm","12/15/21 9:34:40 PM","TLS - Time Lines",
"211215-6151.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","18 mm","12/15/21 9:34:42 PM","TLS - Time Lines",
"211215-6152.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","20 mm","12/15/21 9:34:43 PM","TLS - Time Lines",
"211215-6153.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","20 mm","12/15/21 9:34:45 PM","TLS - Time Lines",
"211215-6154.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:34:55 PM","TLS - Time Lines",
"211215-6155.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:34:57 PM","TLS - Time Lines",
"211215-6156.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","30 mm","12/15/21 9:34:59 PM","TLS - Time Lines",
"211215-6157.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","31 mm","12/15/21 9:35:04 PM","TLS - Time Lines",
"211215-6158.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","31 mm","12/15/21 9:35:05 PM","TLS - Time Lines",
"211215-6159.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","33 mm","12/15/21 9:35:07 PM","TLS - Time Lines",
"211215-6160.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","22 mm","12/15/21 9:35:07 PM","TLS - Time Lines",
"211215-6161.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:35:08 PM","TLS - Time Lines",
"211215-6162.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₅ sec","ƒ / 3.2","ISO 100","18 mm","12/15/21 9:35:08 PM","TLS - Time Lines",
"211215-6163.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:35:22 PM","TLS - Time Lines",
"211215-6164.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 9:35:27 PM","TLS - Time Lines",
"211215-6165.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 4.0","ISO 100","35 mm","12/15/21 9:35:36 PM","TLS - Time Lines",
"211215-6166.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 4.0","ISO 100","35 mm","12/15/21 9:35:36 PM","TLS - Time Lines",
"211215-6167.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 4.0","ISO 100","35 mm","12/15/21 9:35:36 PM","TLS - Time Lines",
"211215-6168.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 4.0","ISO 100","35 mm","12/15/21 9:35:36 PM","TLS - Time Lines",
"211215-6169.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:35:47 PM","TLS - Time Lines",
"211215-6170.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:35:47 PM","TLS - Time Lines",
"211215-6171.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:35:47 PM","TLS - Time Lines",
"211215-6172.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:02 PM","TLS - Time Lines",
"211215-6173.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:02 PM","TLS - Time Lines",
"211215-6174.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:02 PM","TLS - Time Lines",
"211215-6175.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:02 PM","TLS - Time Lines",
"211215-6176.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:14 PM","TLS - Time Lines",
"211215-6177.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:14 PM","TLS - Time Lines",
"211215-6178.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:14 PM","TLS - Time Lines",
"211215-6179.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:14 PM","TLS - Time Lines",
"211215-6180.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:14 PM","TLS - Time Lines",
"211215-6181.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:15 PM","TLS - Time Lines",
"211215-6182.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","35 mm","12/15/21 9:36:15 PM","TLS - Time Lines",
"211215-6183.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:19 PM","TLS - Time Lines",
"211215-6184.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:19 PM","TLS - Time Lines",
"211215-6185.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:19 PM","TLS - Time Lines",
"211215-6186.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:20 PM","TLS - Time Lines",
"211215-6187.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:20 PM","TLS - Time Lines",
"211215-6188.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:22 PM","TLS - Time Lines",
"211215-6189.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:22 PM","TLS - Time Lines",
"211215-6190.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:22 PM","TLS - Time Lines",
"211215-6191.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","¹⁄₁₀ sec","ƒ / 11","ISO 200","16 mm","12/15/21 9:36:22 PM","TLS - Time Lines",
